ID	M	eM1	eM2	R	eR1	eR2	Teff	eTeff1	eTeff2	FeH	eFeH1	eFeH2	Ref	MH	eMH1	eMH2	logg	elogg1	elogg2	logg_from_M,R	L	eL1	eL2	L_from_SB	class	type	orbit_a(Rsol)	eOrbit_a	R/a	detached	well_detached	source	mode	database	logL	elogL1	elogL2	eTeff	elogg	eFeH	eL	elogL	eM	eR	percent_eL	percent_elogL	percent_eM	percent_eR	percent_eTeff	percent_elogg	percent_eFeH	logTeff	elogTeff1	elogTeff2	logM	elogM1	elogM2
GJ_1245_A	0.12	0.001	0.001	0.146	0.007	0.007	2927.0	109.0	109.0	-0.07	0.1	0.1	NA	NA	NA	NA	5.19	0.04	0.04	1.0	0.00141	0.00035	0.00028	0.0	MS	M	827.2013477	NA	0.000176499	True	True	Xiong23	EB	3	-2.85078088734462	0.0962935551587698	0.09614066917196062	109.0	0.04	0.1	0.00031499999999999996	0.09621711216536522	0.001	0.007	22.34042553191489	3.375114257026864	0.8333333333333334	4.794520547945206	3.7239494362828833	0.770712909441233	-142.85714285714283	3.466422722433792	0.01587904478965063	0.016481733660454356	-0.9208187539523752	0.0036041242688252817	0.0036342846550940777
GJ_1245_C	0.081	0.001	0.001	0.087	0.004	0.004	2611.0	109.0	109.0	-0.07	0.1	0.1	NA	NA	NA	NA	5.47	0.04	0.04	1.0	0.000317	7.5e-05	6.1e-05	0.0	MS	M	827.2013477	NA	0.000105174	True	True	Xiong23	EB	3	-3.4989407377822483	0.09222680480270551	0.09281929690590207	109.0	0.04	0.1	6.8e-05	0.09252305085430379	0.001	0.004	21.45110410094637	2.644316031284032	1.2345679012345678	4.597701149425288	4.1746457296055155	0.7312614259597806	-142.85714285714283	3.4168068718229443	0.017762032211254386	0.018519566465543313	-1.0915149811213503	0.0053288335050669655	0.005395031886706203
GJ_22_A	0.405	0.008	0.008	0.376	0.018	0.018	3577.0	109.0	109.0	-0.19	0.1	0.1	NA	NA	NA	NA	4.9	0.04	0.04	1.0	0.0208	0.0052	0.0041	0.0	MS	M	1107.399497	NA	0.000339534	True	True	Xiong23	EB	3	-1.6819366650372385	0.09691001300805646	0.0953468638151782	109.0	0.04	0.1	0.00465	0.09612843841161733	0.008	0.018	22.35576923076923	5.715342343731417	1.9753086419753085	4.787234042553191	3.0472462957785855	0.8163265306122448	-52.63157894736842	3.5535189401489697	0.013036390734085135	0.01343985134479686	-0.3925449767853314	0.008495028441732444	0.008664516451553528
GJ_22_C	0.157	0.003	0.003	0.179	0.009	0.009	3196.0	109.0	109.0	-0.19	0.1	0.1	NA	NA	NA	NA	5.13	0.05	0.04	1.0	0.003013	0.000789	0.000625	0.0	MS	M	1107.399497	NA	0.00016164	True	True	Xiong23	EB	3	-2.521000868326643	0.10101298085606736	0.10096480921602558	109.0	0.045	0.1	0.000707	0.10098889503604647	0.003	0.009	23.46498506471955	4.005904809667104	1.910828025477707	5.027932960893854	3.4105131414267835	0.8771929824561404	-52.63157894736842	3.5046067706419537	0.014564693179705213	0.015070141159858164	-0.8041003475907662	0.008220330246690999	0.008378931572770698
GJ_469_A	0.332	0.007	0.007	0.329	0.016	0.016	3320.0	109.0	109.0	-0.1	0.1	0.1	NA	NA	NA	NA	4.92	0.04	0.04	1.0	0.0119	0.003	0.0024	0.0	MS	M	884.1356604	NA	0.000372115	True	True	Xiong23	EB	3	-1.9244530386074692	0.09763930701974322	0.09782335610368276	109.0	0.04	0.1	0.0027	0.09773133156171299	0.007	0.016	22.689075630252102	5.078395242755895	2.108433734939759	4.86322188449848	3.283132530120482	0.8130081300813008	-100.0	3.5211380837040362	0.014029401410907916	0.014497778137533945	-0.4788619162959637	0.009061614499045911	0.009254722725161924
GJ_469_B	0.188	0.004	0.004	0.266	0.011	0.011	3134.0	109.0	109.0	-0.1	0.1	0.1	NA	NA	NA	NA	4.86	0.04	0.04	1.0	0.0062	0.0013	0.0011	0.0	MS	M	884.1356604	NA	0.000300859	True	True	Xiong23	EB	3	-2.207608310501746	0.0826695738934462	0.08482151340031763	109.0	0.04	0.1	0.0012000000000000001	0.08374554364688191	0.004	0.011	19.35483870967742	3.7934964843400225	2.127659574468085	4.135338345864661	3.4779834077855774	0.8230452674897119	-100.0	3.496098992132571	0.014847956540401608	0.015373613144083365	-0.7258421507363202	0.009143379439869759	0.009340026254143319
HD285001_A	1.324	0.016	0.016	2.399	0.078	0.078	6692.25	14.63	14.63	-0.108	0.013	0.013	NA	NA	NA	NA	3.998	0.024	0.024	0.0	10.4	1.71	1.47	0.0	MS	NA	14.95683618	NA	0.160394884	True	True	Xiong23	EB	3	1.0170333392987803	0.06611080384427193	0.06618188041023387	14.63	0.024	0.013	1.5899999999999999	0.0661463421272529	0.016	0.078	15.288461538461538	6.503851896621128	1.2084592145015105	3.2513547311379742	0.21861107998057455	0.6003001500750375	-12.037037037037038	3.8255721563776968	0.0009483796030247404	0.0009504551362433666	0.12188798510368115	0.005216813261126496	0.005280241115432668
HD285001_B	1.573	0.016	0.016	1.699	0.202	0.202	6300.44	79.4	79.4	-0.108	0.013	0.013	NA	NA	NA	NA	4.174	0.162	0.162	0.0	4.1	3.08	1.76	0.0	MS	NA	14.95683618	NA	0.113593542	True	True	Xiong23	EB	3	0.6127838567197355	0.24334058752256482	0.24356799930959266	79.4	0.162	0.013	2.42	0.24345429341607874	0.016	0.202	59.024390243902445	39.729227646319295	1.0171646535282899	11.889346674514421	1.2602294442927797	3.8811691423095347	-12.037037037037038	3.7993708800725305	0.005438907114394986	0.005507886297225095	0.19672872262328683	0.00439517458409272	0.004440110055166563
HD96609_B	1.84	0.004	0.004	1.697	0.002	0.002	8953.65	107.44	107.44	0.02	0.06	0.06	NA	NA	NA	NA	4.243	0.002	0.002	0.0	16.7	1.9	1.7	0.0	MS	A2	28.23	0.06	0.060113355	True	True	Xiong23	EB	3	1.2227164711475833	0.04679647307033297	0.04662521209190196	107.44	0.002	0.06	1.7999999999999998	0.04671084258111746	0.004	0.002	10.778443113772454	3.820251356986865	0.21739130434782608	0.11785503830288745	1.1999575592076974	0.047136460051850106	300.0	3.952000113719579	0.0051803303713122695	0.005242868855712235	0.2648178230095365	0.0009430937080740498	0.0009451461443128473
KIC10031808_A	1.741	0.004	0.004	2.59	0.009	0.009	7112.14	49.78	49.78	-0.11	0.08	0.08	NA	NA	NA	NA	3.852	0.006	0.006	0.0	15.5	1.1	1.0	0.0	MS	NA	26.905	0.054	0.096264635	True	True	Xiong23	EB	3	1.1903316981702914	0.02977638986976383	0.028963695935316558	49.78	0.006	0.08	1.05	0.029370042902540194	0.004	0.009	6.774193548387097	2.467383078824677	0.22975301550832855	0.34749034749034746	0.6999299788811806	0.1557632398753894	-72.72727272727273	3.852000296981988	0.003029168569545604	0.0030504452631809897	0.24079877111733122	0.0009966601778675088	0.0009989526702325613
KIC10031808_B	1.798	0.006	0.006	3.027	0.006	0.006	6839.12	47.87	47.87	-0.11	0.08	0.08	NA	NA	NA	NA	3.731	0.004	0.004	0.0	18.1	1.2	1.1	0.0	MS	NA	26.905	0.054	0.112506969	True	True	Xiong23	EB	3	1.2576785748691846	0.027878734138589323	0.027229653490910666	47.87	0.004	0.08	1.15	0.027554193814749994	0.006	0.006	6.353591160220994	2.1908772531658975	0.3337041156840934	0.19821605550049554	0.6999438524254583	0.1072098633074243	-72.72727272727273	3.835000223981694	0.0030292284027879646	0.0030505059399166257	0.25478968739721	0.0014468458087129599	0.0014516820711035772
KIC3439031_A	1.226	0.001	0.001	1.407	0.001	0.001	6531.31	97.97	97.97	0.1	0.13	0.13	NA	NA	NA	NA	4.23	0.001	0.001	0.0	3.25	0.48	0.42	0.0	MS	F	18.646	0.13	0.075458543	True	True	Xiong23	EB	3	0.5118833609788743	0.059825470829813265	0.06009692545458406	97.97	0.001	0.13	0.44999999999999996	0.05996119814219866	0.001	0.001	13.846153846153843	11.713840048939057	0.08156606851549755	0.07107320540156362	1.5000053588024453	0.02364066193853428	130.0	3.8150002974637567	0.006466065178278413	0.006563793129783502	0.08849047018239622	0.00035409254460797013	0.0003543814818449259
KIC3439031_B	1.227	0.001	0.001	1.403	0.001	0.001	6531.31	97.97	97.97	0.1	0.13	0.13	NA	NA	NA	NA	4.233	0.002	0.002	0.0	3.23	0.48	0.42	0.0	MS	F	18.646	0.13	0.07524402	True	True	Xiong23	EB	3	0.5092025223311029	0.060171387283943	0.06049620242602294	97.97	0.002	0.13	0.44999999999999996	0.06033379485498297	0.001	0.001	13.931888544891638	11.84868342340057	0.08149959250203749	0.07127583749109052	1.5000053588024453	0.04724781478856604	130.0	3.8150002974637567	0.006466065178278413	0.006563793129783502	0.08884456272700428	0.00035380407814458725	0.00035409254460797013
KIC5359678_A	1.32	0.06	0.06	1.52	0.04	0.04	6500.0	50.0	50.0	-0.104	0.046	0.046	NA	NA	NA	NA	4.2	0.079	0.079	0.0	3.72	0.56	0.49	0.0	MS	F	19.19	NA	0.079207921	True	True	Xiong23	EB	3	0.5705429398818975	0.06090082913127448	0.06134041755079456	50.0	0.079	0.046	0.525	0.06112062334103452	0.06	0.04	14.11290322580645	10.71271223752002	4.545454545454545	2.6315789473684212	0.7692307692307693	1.880952380952381	-44.230769230769226	3.8129133566428557	0.003327943348927498	0.0033536420075881423	0.12057393120584989	0.01930515519538667	0.02020338608828698
KIC7821010_A	1.277	0.007	0.007	1.276	0.005	0.005	6714.29	67.14	67.14	0.1	0.08	0.08	NA	NA	NA	NA	4.332	0.007	0.007	0.0	2.99	0.3	0.27	0.0	MS	NA	47.83	0.2	0.026677817	True	True	Xiong23	EB	3	0.4756711883244297	0.041524709625544665	0.04110228429023094	67.14	0.007	0.08	0.28500000000000003	0.0413134969578878	0.007	0.005	9.531772575250837	8.685305726297237	0.5481597494126861	0.39184952978056425	0.9999568085382073	0.1615881809787627	80.0	3.827000095130616	0.004321188061676917	0.004364615929627558	0.10619089726341525	0.0023741264694191466	0.002387176307458383
KIC7821010_B	1.221	0.007	0.007	1.21	0.006	0.006	6561.45	72.18	72.18	0.1	0.08	0.08	NA	NA	NA	NA	4.359	0.009	0.009	0.0	2.45	0.27	0.24	0.0	MS	NA	47.83	0.2	0.02529793	True	True	Xiong23	EB	3	0.3891660843645325	0.04540281966966625	0.044773810679421766	72.18	0.009	0.08	0.255	0.04508831517454401	0.007	0.006	10.408163265306122	11.585879907332755	0.5733005733005733	0.49586776859504134	1.1000617241615802	0.2064693737095664	80.0	3.8169998237373464	0.004751420738919876	0.00480397944904043	0.0867156639448825	0.0024827028602663614	0.002496977205643666
KIC8301013_A	1.29	0.02	0.02	1.45	0.01	0.01	6144.0	100.0	100.0	-0.019	0.035	0.035	NA	NA	NA	NA	4.22	0.01	0.01	0.0	2.7	0.44	0.38	0.0	MS	F	15.2	0.1	0.095394737	True	True	Xiong23	EB	3	0.43136376415898736	0.06556588391422757	0.06587577926808763	100.0	0.01	0.035	0.41000000000000003	0.0657208315911576	0.02	0.01	15.185185185185183	15.23559395845195	1.5503875968992247	0.6896551724137931	1.6276041666666667	0.23696682464454977	-184.2105263157895	3.7884512070234555	0.0070116873669245905	0.0071267513564676754	0.11058971029924898	0.006681585356515293	0.006785989343292109
KIC8301013_B	1.11	0.05	0.05	1.2	0.01	0.01	5966.0	97.0	97.0	-0.019	0.035	0.035	NA	NA	NA	NA	4.33	0.02	0.02	0.0	1.64	0.27	0.24	0.0	MS	F	15.2	0.1	0.078947368	True	True	Xiong23	EB	3	0.21484384804769785	0.06618951920002969	0.06871581236945984	97.0	0.02	0.035	0.255	0.06745266578474476	0.05	0.01	15.548780487804878	31.396135564360904	4.504504504504504	0.8333333333333334	1.6258799865906806	0.4618937644341801	-184.2105263157895	3.7756832490260437	0.007004319208922638	0.0071191395124703405	0.045322978786657475	0.019135010440261058	0.020017113521887214
KIC9850387_A	1.66	0.004	0.004	2.154	0.001	0.001	7328.25	36.64	36.64	-0.2	0.05	0.05	NA	NA	NA	NA	3.992	0.003	0.003	0.0	12.05	0.57	0.54	0.0	MS	F	11.52912366	NA	0.186831199	True	True	Xiong23	EB	3	1.0809870469108873	0.020072307997228256	0.019911723281095473	36.64	0.003	0.05	0.5549999999999999	0.019992015639161864	0.004	0.001	4.605809128630704	1.849422312348016	0.24096385542168677	0.04642525533890437	0.49998294272165933	0.0751503006012024	-25.0	3.8650002766762355	0.0021659880462343573	0.002176844803206901	0.22010808804005508	0.001045233914650029	0.001047755591193772
KIC9850387_B	1.062	0.002	0.002	1.081	0.001	0.001	6165.95	30.83	30.83	-0.2	0.05	0.05	NA	NA	NA	NA	4.396	0.003	0.003	0.0	1.52	0.07	0.07	0.0	MS	G	11.52912366	NA	0.093762547	True	True	Xiong23	EB	3	0.18184358794477254	0.01955353637567897	0.020475585709797656	30.83	0.003	0.05	0.07	0.020014561042738313	0.002	0.001	4.605263157894737	11.006470598686663	0.18832391713747645	0.09250693802035154	0.5000040545252556	0.06824385805277525	-25.0	3.7899999986888777	0.0021660792774818027	0.002176936951339581	0.026124516745450282	0.0008171112135791185	0.0008186514806800202
KOI-6964_A	1.307	0.025	0.025	1.42	0.198	0.198	6452.39	54.82	54.82	-0.204	0.031	0.031	NA	NA	NA	NA	4.244	0.046	0.046	0.0	3.15	2.86	1.5	0.0	MS	NA	14.88816689	NA	0.095377759	True	True	Xiong23	EB	3	0.4983105537896005	0.28056391821313903	0.2808266095756942	54.82	0.046	0.031	2.1799999999999997	0.2806952638944166	0.025	0.198	69.2063492063492	56.32938370655769	1.912777352716144	13.943661971830988	0.84960766475678	1.0838831291234683	-15.19607843137255	3.8097206094498905	0.0036742130161853126	0.003705562964537723	0.11627558758054428	0.00822863725373793	0.008387562397745657
LINEAR_23079661_A	0.568	0.011	0.011	0.76	0.074	0.074	3772.83	66.75	66.75	-0.2	0.1	0.1	NA	NA	NA	NA	4.823	0.11	0.11	0.0	0.11	0.06	0.04	0.0	MS	NA	7.872884814	NA	0.096533865	True	True	Xiong23	EB	3	-0.958607314841775	0.18905623622004886	0.1962946451439681	66.75	0.11	0.1	0.05	0.19267544068200848	0.011	0.074	45.45454545454545	20.099517049252952	1.936619718309859	9.736842105263158	1.7692289342482963	2.2807381297947336	-50.0	3.576667236760695	0.007616484049979277	0.0077524469306604615	-0.24565166428898116	0.008330228016417335	0.00849314053729
LINEAR_23079661_B	0.489	0.011	0.011	0.713	0.158	0.158	3742.5	114.96	114.96	-0.2	0.1	0.1	NA	NA	NA	NA	4.421	0.259	0.259	0.0	0.09	0.17	0.06	0.0	MS	NA	7.872884814	NA	0.090564008	True	True	Xiong23	EB	3	-1.0457574905606752	0.4607308385314932	0.4771212547196624	114.96	0.259	0.1	0.115	0.4689260466255778	0.011	0.158	127.77777777777779	44.84080208444565	2.249488752556237	22.15988779803647	3.071743486973948	5.858403076227098	-50.0	3.57316180901509	0.013139622319099598	0.013549599019444969	-0.3106911408763798	0.00966114521239858	0.009880962511501334
NGC_2506_V4_A	1.478	0.003	0.003	2.3	0.006	0.006	6823.39	40.94	40.94	-0.36	0.1	0.1	NA	NA	NA	NA	3.884	0.007	0.007	0.0	10.33	0.61	0.58	0.0	MS	NA	11.87	0.02	0.193765796	True	True	Xiong23	EB	3	1.0141003215196205	0.02491700047779144	0.02509570582108367	40.94	0.007	0.1	0.595	0.025006353149437555	0.003	0.006	5.759922555663117	2.465865814140139	0.20297699594046006	0.2608695652173913	0.5999950171395743	0.18022657054582905	-27.77777777777778	3.834000194672465	0.002597959208687328	0.0026135938317741747	0.16967443405880692	0.0008806244624015303	0.0008824137446250824
NGC_2506_V4_B	1.25	0.004	0.004	1.534	0.008	0.008	6823.39	40.94	40.94	-0.36	0.1	0.1	NA	NA	NA	NA	4.163	0.012	0.012	0.0	4.6	0.28	0.27	0.0	MS	NA	11.87	0.02	0.129233361	True	True	Xiong23	EB	3	0.6627578316815741	0.025661990321136474	0.02626993532820865	40.94	0.012	0.1	0.275	0.02596596282467256	0.004	0.008	5.978260869565219	3.9178658604140133	0.32	0.5215123859191656	0.5999950171395743	0.28825366322363677	-27.77777777777778	3.834000194672465	0.002597959208687328	0.0026135938317741747	0.09691001300805642	0.001387523486641215	0.0013919706849056107
NGTS_0002-29_A	0.398	0.001	0.001	0.404	0.002	0.002	3372.87	16.86	16.86	0.04	0.04	0.04	NA	NA	NA	NA	4.826	0.01	0.01	0.0	0.019	0.001	0.001	0.0	MS	NA	3.8239	0.0099	0.105651298	True	True	Xiong23	EB	3	-1.7212463990471711	0.022276394711152392	0.02348109584952285	16.86	0.01	0.04	0.001	0.02287874528033762	0.001	0.002	5.2631578947368425	1.3291964063368606	0.25125628140703515	0.49504950495049505	0.49987102971653224	0.20721094073767096	100.0	3.5279996025675993	0.00216550443194663	0.0021763563291878896	-0.40011692792631215	0.0010898236130604255	0.0010925653105727795
NGTS_0002-29_B	0.224	0.001	0.001	0.276	0.002	0.002	3228.49	19.37	19.37	0.04	0.04	0.04	NA	NA	NA	NA	4.908	0.017	0.017	0.0	0.00746	0.00053	0.0005	0.0	MS	NA	3.8239	0.0099	0.07217762	True	True	Xiong23	EB	3	-2.1272611725273314	0.029807951841322566	0.03012958786210662	19.37	0.017	0.04	0.000515	0.029968769851714594	0.001	0.002	6.90348525469169	1.4087959785450157	0.44642857142857145	0.7246376811594203	0.5999708842214162	0.3463732681336593	100.0	3.5089994455501143	0.002597855025835205	0.0026134883912165563	-0.6497519816658371	0.0019344997771996164	0.0019431552860021961
PTFEB_132.707+19.810_A	0.395	0.001	0.001	0.363	0.003	0.003	3258.37	39.1	39.1	0.14	0.04	0.04	NA	NA	NA	NA	4.915	0.019	0.019	0.0	0.0134	0.0017	0.0015	0.0	MS	M3.5±0.2	11.77	0.01	0.030832796	True	True	Xiong23	EB	3	-1.8728952016351923	0.05187214892836178	0.051557836972276894	39.1	0.019	0.04	0.0015999999999999999	0.05171499295031934	0.001	0.003	11.940298507462684	2.7612326042144737	0.25316455696202533	0.8264462809917356	1.1999864963156426	0.3865717192268565	28.57142857142857	3.513000398522075	0.005180454553424418	0.005242996054323434	-0.40340290437353976	0.0010980902990521124	0.0011008738008860819
PTFEB_132.707+19.810_B	0.21	0.001	0.001	0.272	0.005	0.005	3118.89	46.78	46.78	0.14	0.04	0.04	NA	NA	NA	NA	4.891	0.039	0.039	0.0	0.0063	0.0011	0.001	0.0	MS	M4.3±0.7	11.77	0.01	0.023103362	True	True	Xiong23	EB	3	-2.2006594505464183	0.06989117027739455	0.07506467985279253	46.78	0.039	0.04	0.0010500000000000002	0.07247792506509354	0.001	0.005	16.666666666666668	3.293463922693602	0.4761904761904762	1.838235294117647	1.4998925899919524	0.7973829482723369	28.57142857142857	3.4940000579134627	0.006465582666980829	0.006563295923216916	-0.6777807052660807	0.002063160563773314	0.002073008622865302
TYC_1332-131-1_A	1.2	0.014	0.014	2.412	0.21	0.21	6082.8	7.88	7.88	-0.078	0.006	0.006	NA	NA	NA	NA	3.992	0.011	0.011	0.0	7.18	3.54	2.37	0.0	MS	NA	12.3748729	NA	0.194911093	True	True	Xiong23	EB	3	0.8561244442423003	0.17407034111445097	0.17397936786846857	7.88	0.011	0.006	2.955	0.17402485449145977	0.014	0.21	41.15598885793872	20.327051243756717	1.1666666666666667	8.706467661691542	0.12954560399815873	0.27555110220440876	-7.692307692307692	3.7841035372710268	0.0005622453062525956	0.0005629741426225188	0.07918124604762482	0.005037440691613951	0.00509655701938104
TYC_1332-131-1_B	1.309	0.014	0.014	1.551	0.159	0.159	6017.11	128.33	128.33	-0.078	0.006	0.006	NA	NA	NA	NA	4.173	0.133	0.133	0.0	2.84	1.9	1.14	0.0	MS	NA	12.3748729	NA	0.125334621	True	True	Xiong23	EB	3	0.45331834004703764	0.2224600016270475	0.22286941866876372	128.33	0.133	0.006	1.52	0.22266471014790562	0.014	0.159	53.521126760563384	49.11884000210564	1.0695187165775402	10.251450676982593	2.1327514371517227	3.187155523604122	-7.692307692307692	3.779387950989136	0.009165031877124807	0.009362621252713144	0.11693964655075578	0.004620197636745177	0.00466987813348517
TYC_2271-1530-1_A	1.123	0.031	0.031	1.723	0.08	0.08	6492.12	13.9	13.9	-0.101	0.013	0.013	NA	NA	NA	NA	4.006	0.023	0.023	0.0	4.75	1.14	0.92	0.0	MS	NA	24.82086886	NA	0.069417393	True	True	Xiong23	EB	3	0.6766936096248666	0.09342168516223504	0.09349483565624384	13.9	0.023	0.013	1.03	0.09345826040923944	0.031	0.08	21.68421052631579	13.81101566202896	2.7604630454140695	4.643064422518862	0.2141057158524488	0.5741387918122814	-12.87128712871287	3.812386538704437	0.000928855297697595	0.0009308461627810516	0.050379756261457784	0.011826052558254807	0.012157117892739322
TYC_2271-1530-1_B	1.123	0.031	0.031	1.68	0.13	0.13	6625.81	94.05	94.05	-0.101	0.013	0.013	NA	NA	NA	NA	4.037	0.088	0.088	0.0	4.91	2.27	1.55	0.0	MS	NA	24.82086886	NA	0.067684979	True	True	Xiong23	EB	3	0.6910814921229684	0.16504295211933184	0.16474221473312434	94.05	0.088	0.013	1.9100000000000001	0.1648925834262281	0.031	0.13	38.90020366598778	23.8600780523996	2.7604630454140695	7.738095238095238	1.4194490937711766	2.17983651226158	-12.87128712871287	3.821238978009169	0.006121247148700881	0.006208759169053835	0.050379756261457784	0.011826052558254807	0.012157117892739322
Tyc_5227-1023-1_A	0.956	0.007	0.007	1.388	0.004	0.004	6353.31	88.95	88.95	-0.63	0.11	0.11	NA	NA	NA	NA	4.13	0.01	0.01	0.0	2.83	0.39	0.34	0.0	MS	F7	13.54	0.07	0.10252698	True	True	Xiong23	EB	3	0.45178643552429026	0.05606943617154064	0.055587088428553866	88.95	0.01	0.11	0.365	0.055828262300047254	0.007	0.004	12.897526501766784	12.357224101971882	0.7322175732217574	0.2881844380403459	1.4000576077666602	0.24213075060532688	-17.46031746031746	3.803000046584242	0.006038201730335757	0.006123338798570188	-0.019542107723899943	0.0031683948484344422	0.003191679848807409
Tyc_5227-1023-1_B	0.839	0.005	0.005	0.977	0.004	0.004	5929.25	94.87	94.87	-0.63	0.11	0.11	NA	NA	NA	NA	4.38	0.01	0.01	0.0	1.1	0.2	0.1	0.0	MS	NA	13.54	0.07	0.072167766	True	True	Xiong23	EB	3	0.04139268515822508	0.07255066714861172	0.04139268515822508	94.87	0.01	0.11	0.15000000000000002	0.0569716761534184	0.005	0.004	13.636363636363637	137.63706301159746	0.5959475566150179	0.4094165813715456	1.600033731078973	0.22831050228310504	-17.46031746031746	3.77299976225785	0.0068938521331269875	0.00700505044288624	-0.07623803917129975	0.0025804857969547873	0.002595910190961559
UCAC4_473-001351_A	1.105	0.023	0.023	1.46	0.186	0.186	5897.59	25.76	25.76	0.079	0.024	0.024	NA	NA	NA	NA	4.173	0.043	0.043	0.0	2.32	1.86	1.03	0.0	MS	NA	25.18153515	NA	0.057978991	True	True	Xiong23	EB	3	0.3654879848908996	0.2556882968841355	0.2548982745916507	25.76	0.043	0.024	1.445	0.2552932857378931	0.023	0.186	62.2844827586207	69.84998038009367	2.0814479638009047	12.739726027397262	0.436788586524326	1.0304337407141144	30.379746835443036	3.770674577146464	0.001892817925305934	0.0019011036598852726	0.0433622780211295	0.008946821626193945	0.009135017250578838
UCAC4_473-001351_B	0.932	0.023	0.023	1.882	0.239	0.239	6119.73	295.09	295.09	0.079	0.024	0.024	NA	NA	NA	NA	3.857	0.126	0.126	0.0	4.48	4.86	2.33	0.0	MS	NA	25.18153515	NA	0.074737302	True	True	Xiong23	EB	3	0.651278013998144	0.3190688622319493	0.3188395540825386	295.09	0.126	0.024	3.595	0.31895420815724396	0.023	0.239	80.24553571428571	48.97358751590728	2.4678111587982827	12.699256110520723	4.8219447590008055	3.2667876588021776	30.379746835443036	3.7867322616722285	0.020452212896318045	0.02146317332094938	-0.030584087646018613	0.010587459229764989	0.010852029132013923
