ID	M	eM1	eM2	R	eR1	eR2	Teff	eTeff1	eTeff2	FeH	eFeH1	eFeH2	Ref	MH	eMH1	eMH2	logg	elogg1	elogg2	logg_from_M,R	L	eL1	eL2	L_from_SB	class	type	orbit_a(Rsol)	eOrbit_a	R/a	detached	well_detached	source	mode	database	logL	elogL1	elogL2
KIC5866724	1.25	0.02	0.02	1.42	0.01	0.01	6150.0	107.0	107.0	0.136	0.006	0.006	LAMOST_DR11	NA	NA	NA	4.23	0.01	0.01	0.0	2.59879	0.18923	0.17993	1.0	MS	F7	NA	NA	NA	NA	NA	Yildiz19	A	2	0.414771186955431	0.030524697914760257	0.03116045418138702
KIC5955122	1.2	0.03	0.03	2.12	0.02	0.02	5900.0	128.0	128.0	-0.143	0.007	0.007	LAMOST_DR11	NA	NA	NA	3.87	0.02	0.02	0.0	4.90653	0.44957	0.4223	1.0	MS	G2	NA	NA	NA	NA	NA	Yildiz19	A	2	0.6907744585958521	0.03807421822857915	0.03908657876543875
KIC6116048	1.0	0.01	0.01	1.22	0.02	0.02	5929.0	149.0	149.0	-0.1892	0.0062	0.0062	APOGEE2_DR17	NA	NA	NA	4.27	0.01	0.01	0.0	1.65707	0.18142	0.16921	1.0	MS	NA	NA	NA	NA	NA	NA	Yildiz19	A	2	0.21934085481137902	0.045120417165256194	0.04677878656383008
KIC6603624	0.98	0.03	0.03	1.14	0.02	0.02	5855.0	140.0	140.0	0.278	0.011	0.011	LAMOST_DR11	NA	NA	NA	4.33	0.01	0.01	0.0	1.37598	0.14484	0.13568	1.0	MS	G7	NA	NA	NA	NA	NA	Yildiz19	A	2	0.1386121214338218	0.04346569378109033	0.04508537773414664
KIC6933899	1.14	0.03	0.03	1.61	0.01	0.01	5960.0	114.0	114.0	0.0355	0.0052	0.0052	APOGEE2_DR17	NA	NA	NA	4.09	0.01	0.01	0.0	2.94667	0.23489	0.22208	1.0	MS	G	NA	NA	NA	NA	NA	Yildiz19	A	2	0.46933150157648335	0.033308616290654014	0.03403034326999421
KIC7103006	1.36	0.03	0.03	1.9	0.02	0.02	6310.0	77.0	77.0	0.1255	0.0043	0.0043	APOGEE2_DR17	NA	NA	NA	4.03	0.02	0.02	0.0	5.15608	0.27858	0.26967	1.0	MS	F	NA	NA	NA	NA	NA	Yildiz19	A	2	0.7123196471004919	0.02285273209594041	0.02332974294298118
KIC7106245	1.06	0.02	0.02	1.15	0.01	0.01	6116.0	144.0	144.0	-0.131	0.006	0.006	APOGEE2_DR17	NA	NA	NA	4.34	0.01	0.01	0.0	1.66709	0.16522	0.15427	1.0	MS	F	NA	NA	NA	NA	NA	Yildiz19	A	2	0.2219590464076602	0.04103990540229749	0.04217178901050861
KIC7206837	1.39	0.03	0.03	1.59	0.02	0.02	6320.0	73.0	73.0	0.195	0.024	0.024	LAMOST_DR11	NA	NA	NA	4.18	0.02	0.02	0.0	3.63377	0.19402	0.18836	1.0	MS	F6	NA	NA	NA	NA	NA	Yildiz19	A	2	0.5603574351096118	0.022590668409272263	0.023116525225141515
KIC7747078	1.1	0.02	0.02	1.95	0.01	0.01	5941.0	141.0	141.0	-0.2134	0.0065	0.0065	APOGEE2_DR17	NA	NA	NA	3.91	0.01	0.01	0.0	4.26778	0.4221	0.39339	1.0	MS	G	NA	NA	NA	NA	NA	Yildiz19	A	2	0.6302020238619455	0.04095970669864735	0.04199868875842627
KIC8228742	1.24	0.02	0.02	1.81	0.01	0.01	6174.0	85.0	85.0	-0.06	0.005	0.005	LAMOST_DR11	NA	NA	NA	4.02	0.01	0.01	0.0	4.28863	0.24573	0.23612	1.0	MS	F8	NA	NA	NA	NA	NA	Yildiz19	A	2	0.6323185792561411	0.02419741818563015	0.02459448406638165
KIC8394589	1.01	0.03	0.03	1.16	0.02	0.02	6003.0	219.0	219.0	-0.302	0.005	0.005	LAMOST_DR11	NA	NA	NA	4.31	0.02	0.02	0.0	1.57429	0.24871	0.22402	1.0	MS	F6	NA	NA	NA	NA	NA	Yildiz19	A	2	0.19708473678977825	0.06370193186519804	0.06666411808312314
KIC8524425	1.07	0.02	0.02	1.81	0.01	0.01	5661.0	167.0	167.0	0.1348	0.0049	0.0049	APOGEE2_DR17	NA	NA	NA	3.95	0.01	0.01	0.0	3.03127	0.37534	0.3438	1.0	MS	G	NA	NA	NA	NA	NA	Yildiz19	A	2	0.48162462138501394	0.05069779555742493	0.052280996426813275
KIC8694723	1.1	0.02	0.02	1.53	0.01	0.01	6155.0	89.0	89.0	-0.412	0.006	0.006	LAMOST_DR11	NA	NA	NA	4.11	0.01	0.01	0.0	3.02684	0.18325	0.17579	1.0	MS	F5	NA	NA	NA	NA	NA	Yildiz19	A	2	0.48098946457942365	0.02552774413555431	0.025984630807780518
KIC9098294	0.97	0.03	0.03	1.14	0.02	0.02	5909.0	172.0	172.0	-0.173	0.018	0.018	LAMOST_DR11	NA	NA	NA	4.31	0.01	0.01	0.0	1.42745	0.1808	0.16665	1.0	MS	G2	NA	NA	NA	NA	NA	Yildiz19	A	2	0.15456090493582128	0.05179265513658449	0.053914704790341134
KIC9139151	1.16	0.03	0.03	1.15	0.02	0.02	6132.0	112.0	112.0	0.1253	0.0045	0.0045	APOGEE2_DR17	NA	NA	NA	4.37	0.02	0.02	0.0	1.68461	0.13962	0.13309	1.0	MS	F	NA	NA	NA	NA	NA	Yildiz19	A	2	0.2264993743751848	0.034580219175118776	0.03574199610910614
KIC9139163	1.44	0.03	0.03	1.57	0.01	0.01	6383.0	41.0	41.0	0.1364	0.0042	0.0042	APOGEE2_DR17	NA	NA	NA	4.19	0.01	0.01	0.0	3.68632	0.1066	0.10484	1.0	MS	F	NA	NA	NA	NA	NA	Yildiz19	A	2	0.566593032511388	0.01238065017955059	0.012530502233525365
KIC9206432	1.34	0.03	0.03	1.5	0.02	0.02	6390.0	32.0	32.0	0.2235	0.0038	0.0038	APOGEE2_DR17	NA	NA	NA	4.22	0.01	0.01	0.0	3.37972	0.11351	0.11194	1.0	MS	F	NA	NA	NA	NA	NA	Yildiz19	A	2	0.528880721729726	0.014346459511235699	0.014627911324114007
KIC9410862	1.01	0.03	0.03	1.17	0.02	0.02	5953.0	146.0	146.0	-0.348	0.007	0.007	LAMOST_DR11	NA	NA	NA	4.3	0.02	0.02	0.0	1.54885	0.16643	0.15557	1.0	MS	F7	NA	NA	NA	NA	NA	Yildiz19	A	2	0.19000936009189714	0.044325663720875985	0.04597095706691562
V570_Per_A	1.4569	0.0094	0.01	1.543	0.012	0.009	6556.0	64.0	26.0	0.18	0.03	0.01	NA	NA	NA	NA	4.225	0.009	0.009	0.0	3.96	0.22	0.11	0.0	MS	F3	9.118	0.016	0.169225707	True	True	Yucel26	EB	2	0.5976951859255123	0.02348109584952285	0.012234456417011597
V570_Per_B	1.3579	0.0094	0.0089	1.377	0.013	0.015	6468.0	32.0	21.0	0.17	0.01	0.01	NA	NA	NA	NA	4.293	0.011	0.011	0.0	2.99	0.12	0.1	0.0	MS	F5	9.118	0.016	0.151019961	True	True	Yucel26	EB	2	0.4756711883244297	0.01708920070240788	0.01477334556788179
