ID	M	eM1	eM2	R	eR1	eR2	Teff	eTeff1	eTeff2	Fe/H	eFe/H1	eFe/H2	Ref	M/H	eM/H1	eM/H2	logg	elogg1	elogg2	logg_from_M,R	L	eL1	eL2	L_from_SB	class	type	orbit_a(Rsol)	eOrbit_a	R/a	detached	well_detached	source	mode	database	logL	elogL1	elogL2	logR	elogR1	elogR2
KIC9942292	1.3354	0.0514	0.0514	10.299	0.1785	0.1785	4682.45	44.3716	44.3716	-0.2405	0.058	0.058	NA	NA	NA	NA	2.5394	0.0039	0.0039	0.0	47.08	1.01	0.95	0.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	1.6728364541713971	0.009218322902410092	0.00885299956313057	1.0127950581454126	0.007462611360469218	0.007593088934436665
KIC9944065	1.1569	0.0485	0.0485	7.9838	0.1494	0.1494	4600.2715	45.2425	45.2425	0.1337	0.058	0.058	NA	NA	NA	NA	2.6987	0.0043	0.0043	0.0	26.51	0.79	0.83	0.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	1.4234097277330935	0.012752919307662536	0.013814708336277848	0.9022096490227627	0.008051802956275944	0.008203907524734655
KIC9946067	1.6783	0.0705	0.0705	15.9055	0.298	0.298	4479.412	40.2295	40.2295	0.042	0.058	0.058	NA	NA	NA	NA	2.2554	0.0041	0.0041	0.0	91.76422	3.67947	4.70967	1.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	1.9626733774364968	0.017073844043677955	0.022881902520173414	1.2015473259946448	0.008061507468323237	0.008213982391317876
KIC9946074	1.1261	0.0432	0.0432	7.6889	0.133	0.133	4819.1963	46.8806	46.8806	-0.4027	0.058	0.058	NA	NA	NA	NA	2.7197	0.004	0.004	0.0	28.45	0.62	0.73	0.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	1.4540822707310899	0.009362761039337864	0.011289044791320757	0.8858642126101615	0.0074480467525877	0.007578011075502711
KIC9946213	1.1607	0.0484	0.0484	5.9408	0.1109	0.1109	4809.0713	45.6326	45.6326	-0.1069	0.058	0.058	NA	NA	NA	NA	2.9568	0.0042	0.0042	0.0	17.00707	1.38725	0.8948	1.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	1.230629499242306	0.034054238252031244	0.02347276831878453	0.7738449318820837	0.00803245878864578	0.008183826491964918
KIC9947085	1.4003	0.0587	0.0587	11.2133	0.2099	0.2099	4545.658	40.7664	40.7664	0.0981	0.058	0.058	NA	NA	NA	NA	2.4855	0.0041	0.0041	0.0	48.36694	5.86639	2.47955	1.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	1.6845486120286792	0.049717659495554845	0.02285525559427737	1.0497334413981045	0.008054339190227022	0.008206540505018234
KIC9947848	1.3417	0.0539	0.0539	35.0773	0.631	0.631	4009.1443	34.6844	34.6844	0.072	0.058	0.058	NA	NA	NA	NA	1.4482	0.0037	0.0037	0.0	286.38731	10.39038	14.1408	1.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	2.4569537702032904	0.015477479927731075	0.021991449075594804	1.545026157093405	0.00774301770891328	0.007883577464588232
KIC9954248	1.1705	0.0451	0.0451	9.4315	0.1635	0.1635	4654.9478	43.5411	43.5411	-0.2385	0.058	0.058	NA	NA	NA	NA	2.5587	0.0039	0.0039	0.0	39.54	0.95	0.98	0.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	1.5970366649776535	0.010311111790759941	0.010899639746860368	0.9745807690805914	0.007464209990898918	0.007594743962653583
KIC9956345	1.2546	0.0483	0.0483	6.9361	0.1202	0.1202	4687.3574	42.7642	42.7642	0.1404	0.058	0.058	NA	NA	NA	NA	2.8561	0.0038	0.0038	0.0	20.92366	1.66515	1.04121	1.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	1.3206376543240685	0.033255698152458324	0.022167755353249552	0.8411153458774849	0.007461690755194761	0.007592135856924864
KIC9957278	1.2842	0.0541	0.0541	12.7941	0.2402	0.2402	4360.4204	41.8895	41.8895	0.2288	0.058	0.058	NA	NA	NA	NA	2.3304	0.0042	0.0042	0.0	53.31233	28.33672	2.83018	1.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	1.7268276636547704	0.18512347236025573	0.023689820721935595	1.1070097408850974	0.00807797169631752	0.00823107599538253
KIC9957331	1.9219	0.328	0.328	37.656	3.0318	3.0318	4295.818	39.0257	39.0257	-0.2419	0.058	0.058	NA	NA	NA	NA	1.5438	0.011	0.011	0.0	505.1	31.5	29.1	0.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	2.7033773685123497	0.02627329982357063	0.02577041579185657	1.5758341852985427	0.033630022773214474	0.03645443758269562
KIC9959497	0.7569	0.1559	0.1559	17.9108	1.7067	1.7067	4343.831	42.3872	42.3872	-0.184	0.058	0.058	NA	NA	NA	NA	1.7909	0.0151	0.0151	0.0	139.9	15.8	9.8	0.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	2.1458177144918276	0.04647089807629268	0.031540417930241205	1.2531149843876226	0.03952867689364492	0.0434900697159768
KIC9959763	1.183	0.0452	0.0452	17.2248	0.296	0.296	4499.122	48.571	48.571	-0.3292	0.058	0.058	NA	NA	NA	NA	2.0266	0.0042	0.0042	0.0	109.52523	5.16316	5.96514	1.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	2.0395141738577545	0.02000528228120091	0.024321754666507545	1.236154187943922	0.007399744233656191	0.007528013759904528
KIC9962729	1.0694	0.0414	0.0414	8.497	0.1476	0.1476	4539.2847	41.7177	41.7177	0.0133	0.058	0.058	NA	NA	NA	NA	2.6104	0.0038	0.0038	0.0	27.61695	1.3321	1.38105	1.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	1.4411757136593017	0.02045860271063349	0.022279746770475173	0.9292656182530655	0.0074792842947816185	0.007610350679837952
KIC9962982	1.2111	0.0466	0.0466	7.4541	0.1291	0.1291	4739.209	50.866	50.866	-0.1312	0.058	0.058	NA	NA	NA	NA	2.7782	0.0042	0.0042	0.0	35.12	3.04	2.17	0.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	1.5455545072340648	0.03605385879799261	0.027699088304036223	0.8723952147066425	0.007457295552761756	0.007587585680495446
KIC9963690	1.1601	0.0483	0.0483	4.7371	0.0883	0.0883	4883.505	54.806	54.806	-0.065	0.058	0.058	NA	NA	NA	NA	3.1533	0.0046	0.0046	0.0	12.11	0.47	0.5	0.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	1.0831441431430522	0.01653649796619794	0.018311923404478403	0.6755125527646445	0.008020767110487492	0.008171690333927728
KIC9965286	1.2581	0.0544	0.0544	19.2967	0.384	0.384	4608.2197	42.8467	42.8467	-0.2461	0.058	0.058	NA	NA	NA	NA	1.9519	0.0038	0.0038	0.0	151.28418	6.57583	8.14377	1.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	2.1797935156112755	0.018478610369439874	0.024031258773015374	1.2854830450528878	0.008557496234043116	0.00872951137460598
KIC9965354	1.3654	0.0526	0.0526	11.9671	0.2074	0.2074	4676.859	47.8945	47.8945	-0.221	0.058	0.058	NA	NA	NA	NA	2.4167	0.0041	0.0041	0.0	61.72906	6.06347	3.27097	1.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	1.7904896636523313	0.04069217831930527	0.023645042093989987	1.0779889201150485	0.007462213903044468	0.0075926774571091205
KIC9965582	1.9111	0.0747	0.0747	29.7157	0.5211	0.5211	4331.1333	39.3279	39.3279	-0.2297	0.058	0.058	NA	NA	NA	NA	1.7522	0.0038	0.0038	0.0	279.94508	10.40833	13.9758	1.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	2.4470728392265118	0.01585409166112628	0.022241361606502252	1.4729859652035715	0.0075498621058018855	0.007683435915385894
KIC9967276	1.1927	0.2852	0.2852	35.3956	4.0657	4.0657	4260.876	39.3991	39.3991	-0.4989	0.058	0.058	NA	NA	NA	NA	1.3888	0.0129	0.0129	0.0	372.03933	71.48373	81.69469	1.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	2.570588853589145	0.07632735134612822	0.10767504057785127	1.5489492785657186	0.04722210983972541	0.052990269879911844
KIC9967382	1.4035	0.2397	0.2397	39.6245	3.1912	3.1912	3983.5894	34.5203	34.5203	0.1129	0.058	0.058	NA	NA	NA	NA	1.3614	0.011	0.011	0.0	356.22186	12.64859	56.39957	1.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	2.5517205669690908	0.015153298569545726	0.07485665005071995	1.597963795134679	0.03363925362373399	0.036465285246523926
KIC9967700	1.1989	0.0453	0.0453	6.0967	0.1041	0.1041	4918.1035	48.4381	48.4381	-0.3836	0.058	0.058	NA	NA	NA	NA	2.9484	0.0039	0.0039	0.0	18.32	0.27	0.26	0.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	1.2629254693318317	0.006353920440066885	0.0062077233543447186	0.7850948252416897	0.007352898639185423	0.007479535295976669
KIC9968125	1.3573	0.0567	0.0567	9.7898	0.1829	0.1829	4700.7393	50.4322	50.4322	-0.0823	0.058	0.058	NA	NA	NA	NA	2.5909	0.0045	0.0045	0.0	42.16062	2.16394	2.36756	1.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	1.6249069888410872	0.021737444309014586	0.025099652106938874	0.9907738195065481	0.008038935229694344	0.008190549432992356
KIC9968249	1.5411	0.0593	0.0593	7.6027	0.1316	0.1316	4747.3755	43.7128	43.7128	0.108	0.058	0.058	NA	NA	NA	NA	2.8657	0.0038	0.0038	0.0	26.45116	1.28538	1.32187	1.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	1.4224447225168502	0.0206075614508332	0.02226450425607429	0.8809678537098095	0.0074531598790227305	0.007583304269275115
KIC9970316	1.6823	0.4832	0.4832	62.1194	8.4638	8.4638	3799.922	32.8353	32.8353	0.0931	0.058	0.058	NA	NA	NA	NA	1.0552	0.0173	0.0173	0.0	724.84967	25.77905	185.72	1.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	2.860247945523908	0.01517723152478112	0.12855471244743955	1.7932272523052721	0.05547409158604211	0.06361219660575235
KIC9970467	1.4118	0.0591	0.0591	10.3338	0.1932	0.1932	4642.7793	42.4126	42.4126	0.0325	0.058	0.058	NA	NA	NA	NA	2.5608	0.0041	0.0041	0.0	48.72	0.79	0.77	0.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	1.687707279624819	0.006985646706665127	0.006918668118136573	1.0142600519709253	0.008044570964143238	0.008196399835533441
KIC9970833	1.2006	0.3448	0.3448	51.259	6.9835	6.9835	3994.2305	36.0743	36.0743	-0.3307	0.058	0.058	NA	NA	NA	NA	1.0753	0.0174	0.0174	0.0	602.51445	38.52621	154.4888	1.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	2.7799674669813625	0.02691810989096899	0.12866458839711248	1.70977012938006	0.055469878973381626	0.06360665503426999
KIC9972782	1.7864	0.374	0.374	13.6573	1.3263	1.3263	4711.874	44.1982	44.1982	-0.1339	0.058	0.058	NA	NA	NA	NA	2.4187	0.0151	0.0151	0.0	82.83218	43.49161	15.6107	1.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	1.9181990913904585	0.18328605562398637	0.0906910213891412	1.1353648493453339	0.04025132131445819	0.04436655159213565
KIC9993423	1.0607	0.3318	0.3318	21.6924	3.2009	3.2009	4442.087	45.2323	45.2323	-0.481	0.058	0.058	NA	NA	NA	NA	1.7702	0.0198	0.0198	0.0	165.0662	7.20955	45.60304	1.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	2.2176581534791233	0.018565995806499647	0.14042415510212392	1.3363076040702173	0.05977486894622275	0.06933546222958409
KIC9993459	1.0715	0.0415	0.0415	8.7389	0.1518	0.1518	4505.436	46.5499	46.5499	0.1067	0.058	0.058	NA	NA	NA	NA	2.5868	0.0041	0.0041	0.0	28.35016	1.56034	1.51133	1.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	1.452555514266704	0.02326815872536203	0.02379193479728836	0.941456769705875	0.007479186333991583	0.007610249255585955
KIC9994652	1.1264	0.0436	0.0436	8.8805	0.1542	0.1542	4541.083	55.1875	55.1875	0.0687	0.058	0.058	NA	NA	NA	NA	2.5946	0.0045	0.0045	0.0	30.21394	2.11797	1.77816	1.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	1.4802073624360053	0.02942399877804447	0.0263422168866847	0.9484374186083084	0.0074763176458442215	0.0076072791639058
KIC9994845	1.2864	0.0539	0.0539	11.6338	0.2177	0.2177	4580.517	41.6031	41.6031	-0.0176	0.058	0.058	NA	NA	NA	NA	2.4154	0.0041	0.0041	0.0	53.67795	2.38553	2.76792	1.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	1.7297959214551168	0.01888413054727356	0.022992568498889865	1.0657215934452453	0.00805172740685589	0.008203829093912374
KIC9995133	1.0281	0.0396	0.0396	8.2954	0.1438	0.1438	4668.713	54.1108	54.1108	-0.2517	0.058	0.058	NA	NA	NA	NA	2.6142	0.0044	0.0044	0.0	34.81	1.53	1.66	0.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	1.5417040232842885	0.018680899687727015	0.021220490543496506	0.9188373323259493	0.007463946994882953	0.007594471687597526
KIC9995162	1.1606	0.0448	0.0448	8.5328	0.148	0.148	4600.099	41.6242	41.6242	0.0625	0.058	0.058	NA	NA	NA	NA	2.6423	0.0038	0.0038	0.0	29.37288	1.90383	1.45611	1.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	1.4679465310235562	0.027274532290336495	0.02208136249952708	0.9310915663388014	0.007468184134424294	0.007598858362979688
KIC9996342	1.2473	0.0525	0.0525	12.0016	0.225	0.225	4429.934	39.0704	39.0704	0.176	0.058	0.058	NA	NA	NA	NA	2.3743	0.0041	0.0041	0.0	49.97606	2.05991	2.54422	1.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	1.6987620143413042	0.017541640294325367	0.022692041990783895	1.0792391481184929	0.008066556135477576	0.0082192239128549
KIC9996595	1.8276	0.076	0.076	6.5794	0.1225	0.1225	4985.2676	47.8539	47.8539	-0.0142	0.058	0.058	NA	NA	NA	NA	3.0653	0.0042	0.0042	0.0	20.99	0.42	0.39	0.0	RGB	NA	NA	NA	NA	NA	NA	Pinsonneault25	A	3	1.3220124385824004	0.008604228712038031	0.008145218213247096	0.8181862904877761	0.008011652890289267	0.00816223008232242
EPIC201188055	1.193	0.13	0.13	11.31	0.409	0.409	4945.0	122.0	122.0	-1.5588	0.035	0.035	NA	NA	NA	NA	2.266	0.273	0.273	0.0	68.91045	7.86742	8.17866	1.0	RGB	NA	NA	NA	NA	NA	NA	Schonhut-Stasik24	A	3	1.8382850859599467	0.046950973630792925	0.054869004315957204	1.0534626049254554	0.01542794933248004	0.01599626528195497
EPIC201188641	0.915	0.104	0.104	7.72	0.282	0.282	4684.0	32.0	32.0	-0.3969	0.0179	0.0179	NA	NA	NA	NA	2.425	0.093	0.093	0.0	25.84621	1.68065	1.9812	1.0	RGB	NA	NA	NA	NA	NA	NA	Schonhut-Stasik24	A	3	1.4123968686384458	0.027359805433843754	0.034635247956551485	0.8876173003357362	0.015581246707242147	0.016161126312782437
EPIC201200659	1.091	0.671	0.671	15.34	2.987	2.987	4957.0	162.0	162.0	-1.4245	0.042	0.042	NA	NA	NA	NA	2.096	0.342	0.342	0.0	128.00328	17.838	47.733	1.0	RGB	NA	NA	NA	NA	NA	NA	Schonhut-Stasik24	A	3	2.1072210983013817	0.056659369019272265	0.20266632040941235	1.1858253596129622	0.07726602023870965	0.09405291819327943
EPIC201284959	1.01	0.041	0.041	6.369	0.085	0.085	4719.0	72.0	72.0	-0.3073	0.0269	0.0269	NA	NA	NA	NA	2.477	0.184	0.184	0.0	18.12329	1.37239	1.18299	1.0	RGB	NA	NA	NA	NA	NA	NA	Schonhut-Stasik24	A	3	1.258237039872077	0.03170134790005874	0.029315942779932547	0.8040712488856612	0.005757712182224983	0.005835072517725415
EPIC201316420	1.241	0.318	0.318	15.872	1.3	1.3	4692.0	46.0	46.0	-0.7944	0.0203	0.0203	NA	NA	NA	NA	1.914	0.149	0.149	0.0	81.55	16.76	8.65	0.0	RGB	NA	NA	NA	NA	NA	NA	Schonhut-Stasik24	A	3	1.9114239653762946	0.08117373072574363	0.04869643705832005	1.2006316548101035	0.03418922499729771	0.03711249224022528
EPIC201329561	1.093	0.126	0.126	6.258	0.238	0.238	5332.0	332.0	332.0	-1.9233	0.0628	0.0628	NA	NA	NA	NA	3.474	0.617	0.617	0.0	28.51848	8.73213	6.80771	1.0	RGB	NA	NA	NA	NA	NA	NA	Schonhut-Stasik24	A	3	1.4551263744335385	0.11600701452902396	0.11845114790123201	0.7964355588101745	0.01621045742294447	0.016839067552349984
EPIC201334372	1.105	0.106	0.106	9.395	0.3	0.3	4739.0	53.0	53.0	-0.4358	0.0183	0.0183	NA	NA	NA	NA	2.556	0.125	0.125	0.0	40.10838	2.48174	3.07674	1.0	RGB	NA	NA	NA	NA	NA	NA	Schonhut-Stasik24	A	3	1.6032351209377917	0.026073742786213217	0.03466217510010372	0.9728967844365444	0.013651028978179824	0.014094081037042017
EPIC201391187	0.953	0.244	0.244	10.326	0.859	0.859	5074.0	36.0	36.0	-0.7076	0.0156	0.0156	NA	NA	NA	NA	2.294	0.066	0.066	0.0	63.67381	2.73709	10.30938	1.0	RGB	NA	NA	NA	NA	NA	NA	Schonhut-Stasik24	A	3	1.8039608371807996	0.018278528653364434	0.07670896221128398	1.013932120711204	0.034703867721444626	0.03771974359382679
EPIC201420008	0.763	0.081	0.081	7.863	0.271	0.271	4865.0	41.0	41.0	-1.3561	0.0226	0.0226	NA	NA	NA	NA	2.125	0.107	0.107	0.0	31.20345	2.98642	2.3552	1.0	RGB	NA	NA	NA	NA	NA	NA	Schonhut-Stasik24	A	3	1.4942026143110418	0.03969483517259631	0.0340831413043865	0.895588275666263	0.014715892402305752	0.015232076247026716
EPIC201483992	0.847	0.101	0.101	10.545	0.404	0.404	5166.0	34.0	34.0	-1.0907	0.0157	0.0157	NA	NA	NA	NA	2.196	0.058	0.058	0.0	71.35189	9.36226	5.67593	1.0	RGB	NA	NA	NA	NA	NA	NA	Schonhut-Stasik24	A	3	1.853405481384788	0.053544196190119964	0.03599905170200568	1.0230465840755052	0.01632787169296912	0.016965801359411392
EPIC201589658	1.069	0.13	0.13	6.38	0.25	0.25	5441.0	233.0	233.0	-1.2265	0.0322	0.0322	NA	NA	NA	NA	3.216	0.372	0.372	0.0	32.14038	5.96536	5.72206	1.0	RGB	NA	NA	NA	NA	NA	NA	Schonhut-Stasik24	A	3	1.507051007179271	0.07393939271060912	0.08514581077918892	0.8048206787211624	0.016692849683610733	0.01736020420274731
EPIC201622240	1.457	0.185	0.185	13.639	0.574	0.574	5159.0	60.0	60.0	-1.248	0.0185	0.0185	NA	NA	NA	NA	2.093	0.105	0.105	0.0	118.71945	6.00509	11.18708	1.0	RGB	NA	NA	NA	NA	NA	NA	Schonhut-Stasik24	A	3	2.074521875952823	0.021430034927948594	0.04298265824779657	1.1347825293818554	0.017903226654930604	0.018673115318510902
EPIC201645339	1.093	0.276	0.276	14.173	1.148	1.148	4708.0	47.0	47.0	-0.8114	0.0232	0.0232	NA	NA	NA	NA	2.185	0.166	0.166	0.0	88.91276	3.77406	14.25608	1.0	RGB	NA	NA	NA	NA	NA	NA	Schonhut-Stasik24	A	3	1.9489640916780728	0.018053890489869273	0.07589541883543394	1.1514617871243313	0.033825325450871135	0.03668405515276918
EPIC201655304	0.8	0.175	0.175	10.192	0.716	0.716	4818.0	69.0	69.0	-0.4443	0.0203	0.0203	NA	NA	NA	NA	2.53	0.144	0.144	0.0	87.5	14.0	11.22	0.0	RGB	NA	NA	NA	NA	NA	NA	Schonhut-Stasik24	A	3	1.9420080530223132	0.06445798922691859	0.059597368648345084	1.0082594149912751	0.029485714278317143	0.03163436294054767
EPIC201657724	1.014	0.044	0.044	4.698	0.066	0.066	4813.0	78.0	78.0	-0.1504	0.0226	0.0226	NA	NA	NA	NA	2.925	0.122	0.122	0.0	10.67049	2.82152	0.7378	1.0	RGB	NA	NA	NA	NA	NA	NA	Schonhut-Stasik24	A	3	1.0281843631367436	0.10189229127066701	0.031117481816859582	0.6719130124415871	0.006058740369152882	0.006144461722207284
EPIC201681453	0.98	0.1	0.1	7.551	0.247	0.247	4755.0	42.0	42.0	-0.4584	0.018	0.018	NA	NA	NA	NA	2.611	0.096	0.096	0.0	26.26067	1.11999	1.92202	1.0	RGB	NA	NA	NA	NA	NA	NA	Schonhut-Stasik24	A	3	1.4193058022405485	0.018138110180630385	0.033009316835016955	0.8780044702680252	0.013978760583941763	0.014443705741782664
EPIC201705355	1.133	0.055	0.055	4.523	0.07	0.07	4989.0	36.0	36.0	-0.3441	0.0149	0.0149	NA	NA	NA	NA	3.184	0.051	0.051	0.0	11.45	0.27	0.25	0.0	RGB	NA	NA	NA	NA	NA	NA	Schonhut-Stasik24	A	3	1.0588054866759067	0.010122125006165161	0.009587464005725188	0.6554265877459186	0.006669857672004897	0.006773892614695631
EPIC201721758	1.046	0.174	0.174	19.151	1.01	1.01	4692.0	31.0	31.0	-1.0845	0.0212	0.0212	NA	NA	NA	NA	1.773	0.105	0.105	0.0	160.14362	4.31212	16.97161	1.0	RGB	NA	NA	NA	NA	NA	NA	Schonhut-Stasik24	A	3	2.2045096413826877	0.011539394884277687	0.048651519295662915	1.2821914562755563	0.022320613348678853	0.023530232949952268
EPIC201722849	1.245	0.029	0.029	4.46	0.034	0.034	4885.0	44.0	44.0	0.0764	0.0146	0.0146	NA	NA	NA	NA	3.136	0.058	0.058	0.0	10.20523	1.2016	0.39447	1.0	RGB	NA	NA	NA	NA	NA	NA	Schonhut-Stasik24	A	3	1.0088227970584804	0.048342172093582825	0.017120145333826442	0.6493348587121419	0.0032982093709681415	0.003323449120902766
EPIC201725474	1.092	0.081	0.081	6.887	0.163	0.163	4786.0	57.0	57.0	-0.255	0.0185	0.0185	NA	NA	NA	NA	2.708	0.112	0.112	0.0	22.42052	2.44189	1.48343	1.0	RGB	NA	NA	NA	NA	NA	NA	Schonhut-Stasik24	A	3	1.3506456809847212	0.04489754303820348	0.02972936108050539	0.8380300829853201	0.010159034006078538	0.01040237821788681
EPIC201757091	0.829	0.117	0.117	10.789	0.495	0.495	4681.0	31.0	31.0	-0.7394	0.0198	0.0198	NA	NA	NA	NA	2.22	0.113	0.113	0.0	50.35141	1.66317	4.70347	1.0	RGB	NA	NA	NA	NA	NA	NA	Schonhut-Stasik24	A	3	1.7020116366899438	0.014113459368171766	0.0425904532165422	1.0329811930973678	0.019481884385960768	0.020397029183216953
EPIC201849558	1.188	0.139	0.139	9.709	0.376	0.376	5204.0	271.0	271.0	-1.827	0.0526	0.0526	NA	NA	NA	NA	3.131	0.551	0.551	0.0	62.28635	15.78354	12.89479	1.0	RGB	NA	NA	NA	NA	NA	NA	Schonhut-Stasik24	A	3	1.7943928818244714	0.09809068562236467	0.10074013854017627	0.9871745010875417	0.01650140146124257	0.01715323525917578
EPIC201859896	0.956	0.091	0.091	6.11	0.186	0.186	5107.0	59.0	59.0	-1.6995	0.0201	0.0201	NA	NA	NA	NA	2.469	0.116	0.116	0.0	22.87919	2.2335	1.72089	1.0	RGB	NA	NA	NA	NA	NA	NA	Schonhut-Stasik24	A	3	1.359440644913061	0.04045259068254414	0.03395987428518965	0.7860412102425542	0.013023509108453957	0.013426160393383402
EPIC203815778	0.66	0.157	0.157	9.711	0.746	0.746	4722.0	44.0	44.0	-0.9936	0.0217	0.0217	NA	NA	NA	NA	1.907	0.137	0.137	0.0	56.69	5.79	5.97	0.0	RGB	NA	NA	NA	NA	NA	NA	Schonhut-Stasik24	A	3	1.75350645699097	0.042234563878273956	0.04832721211729374	0.9872639541222356	0.03214315389664779	0.03471366022403388
EPIC204166159	0.745	0.022	0.022	4.83	0.048	0.048	4736.0	62.0	62.0	-2.189	0.0275	0.0275	NA	NA	NA	NA	2.259	0.186	0.186	0.0	10.57391	1.83259	0.5818	1.0	RGB	NA	NA	NA	NA	NA	NA	Schonhut-Stasik24	A	3	1.024235609580563	0.06941367030055434	0.024578403176648278	0.6839471307515121	0.004294665226199701	0.004337558971756139
EPIC204412781	1.693	0.687	0.687	14.151	1.828	1.828	5027.0	52.0	52.0	-0.7772	0.0174	0.0174	NA	NA	NA	NA	2.316	0.099	0.099	0.0	115.2138	5.82026	28.23648	1.0	RGB	NA	NA	NA	NA	NA	NA	Schonhut-Stasik24	A	3	2.061504500831181	0.02140310079561658	0.1220984790509887	1.1507871309653643	0.05276246578537669	0.060070682484265614
EPIC205979159	0.89	0.078	0.078	7.034	0.196	0.196	4863.0	35.0	35.0	-0.9435	0.0191	0.0191	NA	NA	NA	NA	2.582	0.084	0.084	0.0	24.92967	1.77538	1.543	1.0	RGB	NA	NA	NA	NA	NA	NA	Schonhut-Stasik24	A	3	1.396716529681969	0.029876865755700255	0.027748142143069865	0.8472023639809237	0.011935933313607094	0.012273267520347853
EPIC210365138	0.824	0.033	0.033	12.55	0.16	0.16	4882.0	55.0	55.0	-1.7795	0.0231	0.0231	NA	NA	NA	NA	2.007	0.131	0.131	0.0	86.29	6.78	9.79	0.0	RGB	NA	NA	NA	NA	NA	NA	Schonhut-Stasik24	A	3	1.9359604689891665	0.03284924492369168	0.0522990338355489	1.098643725817057	0.005501824736951155	0.005572419440993404
EPIC210736022	1.219	0.096	0.096	6.972	0.176	0.176	4986.0	40.0	40.0	-0.4304	0.0156	0.0156	NA	NA	NA	NA	2.89	0.066	0.066	0.0	27.06566	2.08937	1.59901	1.0	RGB	NA	NA	NA	NA	NA	NA	Schonhut-Stasik24	A	3	1.4324186218894197	0.03229487074906201	0.026446802257622526	0.8433573784379556	0.010827165395651095	0.011104008240947483
EPIC211304005	0.917	0.068	0.068	5.608	0.135	0.135	4904.0	94.0	94.0	-0.5074	0.0233	0.0233	NA	NA	NA	NA	3.012	0.168	0.168	0.0	16.38749	3.25655	1.44843	1.0	RGB	NA	NA	NA	NA	NA	NA	Schonhut-Stasik24	A	3	1.2145124396823577	0.07871837010634675	0.040189168150522425	0.7488080049586022	0.010330811322564193	0.01058255681609721
EPIC211313473	1.168	0.281	0.281	7.079	0.539	0.539	4861.0	37.0	37.0	-0.5373	0.0179	0.0179	NA	NA	NA	NA	2.744	0.079	0.079	0.0	16.67	2.99	2.99	0.0	RGB	NA	NA	NA	NA	NA	NA	Schonhut-Stasik24	A	3	1.2219355998280053	0.07164791366811163	0.08584950244390788	0.84997191232885	0.03186905599607737	0.03439416400458284
EPIC211322988	0.999	0.068	0.068	7.279	0.158	0.158	4747.0	40.0	40.0	-0.4628	0.0179	0.0179	NA	NA	NA	NA	2.6	0.092	0.092	0.0	24.23902	2.07928	1.31688	1.0	RGB	NA	NA	NA	NA	NA	NA	Schonhut-Stasik24	A	3	1.3845150570290683	0.03574277607152898	0.024259896316342067	0.8620717193799943	0.009326062107489652	0.009530733610195408
